frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
399,blue,231.23,968.01,-0.66,2.77,4.75,224,958,16,20,294
399,blue,1668.80,977.20,100.86,4.04,-18.12,1661,959,15,34,411
400,red,531.36,198.79,114.94,-368.02,376.17,493,162,74,75,2067
400,red,225.65,771.83,-39.80,96.44,100.53,218,751,18,42,615
400,red,504.79,810.11,0.90,70.45,78.28,496,801,17,19,242
400,blue,574.60,767.98,1.22,101.24,97.94,570,757,12,21,197
400,blue,1402.10,768.19,101.75,105.03,87.26,1392,756,22,23,403
400,blue,231.20,968.10,-0.65,2.75,4.71,224,958,16,20,290
400,blue,1668.69,977.13,100.86,4.06,-18.09,1661,959,15,34,419
401,red,533.18,196.96,114.35,-366.54,377.05,494,161,75,74,2081
401,red,225.82,771.77,-39.80,96.49,100.56,218,751,18,42,629
401,red,503.15,810.14,0.73,70.42,78.29,490,800,23,24,334
401,blue,574.51,767.80,1.18,101.39,98.03,570,757,12,21,199
401,blue,1402.70,767.97,101.86,105.22,87.35,1393,756,22,23,399
401,blue,231.41,968.11,-0.63,2.75,4.70,224,958,16,20,298
401,blue,1668.90,977.16,100.87,4.05,-18.10,1661,959,15,34,407
402,red,534.04,195.32,113.91,-365.23,377.83,496,159,73,75,2092
402,red,539.11,722.01,-14.47,146.68,120.82,533,718,15,9,111
402,red,225.78,772.00,-39.73,96.30,100.44,218,751,18,42,626
402,red,502.36,810.61,0.73,70.13,78.07,483,798,31,27,393
402,blue,574.38,767.79,1.16,101.40,98.04,570,757,11,21,196
402,blue,1402.18,768.16,101.77,105.06,87.27,1392,756,22,23,400
402,blue,231.38,968.21,-0.63,2.72,4.65,224,958,16,20,294
402,blue,1668.75,977.15,100.86,4.05,-18.09,1661,959,15,34,416
403,red,534.20,193.56,113.54,-363.83,378.69,494,157,76,76,2138
403,red,225.22,771.21,-40.06,96.94,100.84,218,750,17,42,579
403,red,498.33,809.86,0.17,70.58,78.49,476,794,36,31,537
403,blue,573.31,767.75,1.02,101.43,98.07,569,757,11,21,193
403,blue,1400.87,769.20,101.44,104.18,86.78,1391,757,22,23,399
403,blue,230.57,967.73,-0.74,2.85,4.89,224,957,15,21,279
403,blue,1667.82,977.56,100.76,3.94,-18.28,1659,960,17,33,460
404,red,534.73,191.74,113.12,-362.41,379.57,494,155,76,77,2152
404,red,225.76,772.03,-39.72,96.28,100.43,218,751,18,42,625
404,red,492.34,814.39,0.31,67.74,76.35,471,798,38,34,705
404,blue,574.43,768.05,1.21,101.18,97.91,570,757,11,22,197
404,blue,1402.06,768.38,101.71,104.88,87.17,1392,757,22,22,398
404,blue,231.19,968.19,-0.64,2.72,4.66,224,958,16,20,287
404,blue,1668.66,977.26,100.84,4.02,-18.15,1661,960,15,33,419
405,red,534.79,189.91,112.76,-360.99,380.47,492,153,79,78,2199
405,red,225.42,772.02,-39.77,96.29,100.44,218,751,17,42,598
405,red,486.41,817.79,0.26,65.65,74.77,462,787,48,55,987
405,blue,574.28,768.67,1.32,100.67,97.61,569,758,12,21,198
405,blue,1402.31,770.32,101.43,103.25,86.21,1392,759,22,22,394
405,blue,230.71,968.26,-0.67,2.70,4.64,224,958,15,20,268
405,blue,1668.79,978.28,100.76,3.74,-18.64,1661,962,15,31,384
406,red,533.34,188.20,112.60,-359.69,381.31,490,152,81,78,2203
406,red,553.25,395.32,236.90,-882.43,280.02,550,391,7,10,60
406,red,225.46,772.16,-39.72,96.17,100.37,218,751,17,42,598
406,red,476.64,827.91,0.92,59.72,69.96,451,800,51,54,1268
406,blue,1401.39,768.94,101.54,104.40,86.90,1392,757,21,23,400
406,blue,574.14,768.41,1.25,100.88,97.74,569,758,12,21,194
406,blue,231.13,968.31,-0.63,2.69,4.60,224,958,16,20,281
406,blue,1668.25,977.51,100.79,3.95,-18.26,1660,960,16,33,436
407,red,533.04,185.26,112.07,-357.47,382.76,490,149,81,79,2202
407,red,553.12,393.88,234.08,-870.57,280.72,549,390,9,9,66
407,red,225.71,772.05,-39.72,96.26,100.42,218,751,18,42,621
407,red,466.48,840.02,1.80,53.06,64.18,442,814,49,54,1410
407,blue,574.59,767.88,1.20,101.33,97.99,570,757,11,21,186
407,blue,1402.51,768.24,101.79,104.99,87.23,1393,756,21,23,394
407,blue,231.22,968.29,-0.63,2.70,4.61,224,958,16,20,284
407,blue,1669.00,977.34,100.86,4.00,-18.19,1662,960,14,33,396
408,red,531.92,182.95,111.77,-355.76,383.90,488,148,82,78,2190
408,red,552.20,393.32,233.33,-866.06,281.01,548,389,10,10,75
408,red,225.66,771.93,-39.77,96.36,100.48,218,751,18,42,616
408,red,455.13,851.58,2.44,47.11,58.69,432,828,48,52,1479
408,blue,574.37,767.94,1.19,101.27,97.96,570,757,11,21,193
408,blue,1402.32,768.09,101.79,105.12,87.30,1393,756,21,23,395
408,blue,231.16,968.17,-0.64,2.73,4.67,224,958,16,20,286
408,blue,1668.73,977.12,100.86,4.06,-18.08,1661,959,15,34,418
409,red,531.20,181.29,111.55,-354.55,384.71,488,146,82,79,2188
409,red,550.67,392.52,232.37,-859.70,281.42,547,388,8,10,69
409,red,225.63,772.10,-39.72,96.22,100.40,218,751,18,42,612
409,red,445.27,862.20,3.04,41.97,53.63,422,843,45,47,1424
409,blue,1402.07,768.66,101.67,104.64,87.03,1392,757,22,23,406
409,blue,574.39,768.64,1.32,100.70,97.63,570,758,11,21,192
409,blue,231.18,968.27,-0.63,2.70,4.62,224,958,16,20,283
409,blue,1668.70,977.37,100.84,3.99,-18.20,1661,960,15,33,413
410,red,530.19,179.97,111.42,-353.59,385.37,486,145,83,79,2189
410,red,549.13,392.39,232.70,-858.68,281.50,545,388,10,10,76
410,red,225.63,772.80,-39.49,95.66,100.06,218,752,18,42,612
410,red,437.40,870.69,3.50,38.06,49.59,414,852,45,46,1467
410,blue,1402.54,768.56,101.74,104.73,87.07,1393,757,21,23,398
410,blue,574.33,768.83,1.35,100.53,97.53,570,758,11,21,193
410,blue,231.16,968.57,-0.60,2.62,4.48,224,959,16,19,274
410,blue,1669.03,977.32,100.86,4.01,-18.18,1662,960,14,33,396
411,red,529.20,178.43,111.25,-352.48,386.14,485,144,83,80,2179
411,red,547.89,391.57,231.58,-852.23,281.92,544,387,10,10,74
411,red,225.55,772.12,-39.72,96.20,100.39,218,751,18,42,605
411,red,431.18,878.09,3.93,34.80,46.06,407,859,50,46,1676
411,blue,1402.05,768.54,101.69,104.74,87.09,1392,756,22,24,413
411,blue,574.20,768.27,1.23,101.00,97.81,569,758,12,21,197
411,blue,231.20,968.37,-0.62,2.67,4.58,224,958,16,20,280
411,blue,1668.71,977.32,100.84,4.00,-18.18,1661,960,15,33,414
412,red,527.97,176.90,111.11,-351.40,386.90,484,142,83,81,2175
412,red,547.16,390.57,229.98,-844.58,282.42,543,386,11,10,76
412,red,225.65,772.06,-39.73,96.26,100.42,218,751,18,42,616
412,red,428.80,885.01,4.62,31.87,42.72,400,863,60,51,1935
412,blue,574.22,767.92,1.16,101.29,97.98,569,757,12,21,198
412,blue,1402.72,768.33,101.80,104.92,87.18,1393,756,22,24,405
412,blue,231.19,968.27,-0.63,2.70,4.62,224,958,16,20,283
412,blue,1669.08,977.20,100.88,4.04,-18.12,1662,959,14,34,393
413,red,525.90,176.15,111.21,-350.86,387.29,481,142,84,80,2169
413,red,545.94,390.00,229.38,-840.32,282.71,542,386,9,9,70
413,red,225.65,772.02,-39.74,96.28,100.43,218,751,18,42,616
413,red,432.33,890.30,5.59,29.71,40.09,406,867,57,52,1834
413,blue,574.18,767.84,1.14,101.36,98.02,569,757,12,21,201
413,blue,1402.45,768.36,101.77,104.89,87.17,1393,756,21,24,401
413,blue,231.19,968.27,-0.63,2.70,4.62,224,958,16,20,283
413,blue,1668.94,977.24,100.87,4.03,-18.14,1662,960,14,33,401
414,red,523.37,176.24,111.50,-350.91,387.28,479,142,84,82,2182
414,red,544.76,390.26,230.29,-842.23,282.60,541,386,8,10,70
414,red,225.39,772.12,-39.74,96.20,100.39,218,751,17,42,596
414,red,437.94,893.57,6.46,28.41,38.42,411,870,57,50,1692
414,blue,1401.68,768.63,101.63,104.66,87.05,1392,757,22,23,404
414,blue,573.32,768.30,1.13,100.97,97.80,568,758,12,21,204
414,blue,231.03,968.35,-0.63,2.68,4.59,224,958,16,20,277
414,blue,1668.49,977.33,100.83,4.00,-18.18,1661,960,15,33,427
415,red,504.78,169.58,112.36,-346.27,390.77,460,135,85,84,2225
415,red,528.65,388.21,232.34,-827.03,283.80,525,384,8,10,72
415,red,419.52,896.82,5.31,27.07,37.07,393,876,58,48,1988
415,blue,556.33,771.36,-0.33,98.38,96.53,550,761,14,21,224
415,blue,1396.62,773.80,100.20,100.36,84.59,1387,762,22,23,411
415,blue,1667.91,981.23,100.43,2.91,-20.07,1660,969,16,24,347
416,red,518.53,173.28,111.51,-348.84,388.78,466,140,92,81,2131
416,red,546.51,390.87,230.78,-846.87,282.28,543,387,8,9,61
416,red,225.69,771.98,-39.75,96.32,100.46,218,751,18,42,621
416,red,440.87,892.54,6.58,28.84,38.89,413,873,60,45,1994
416,blue,573.79,767.78,1.08,101.41,98.05,568,757,13,22,214
416,blue,1402.37,767.89,101.83,105.29,87.40,1393,756,21,23,400
416,blue,231.21,968.16,-0.64,2.73,4.68,224,958,16,20,288
416,blue,1668.75,977.04,100.87,4.08,-18.04,1661,959,15,34,420
417,red,516.58,171.19,111.35,-347.40,389.83,472,139,84,81,2062
417,red,547.25,390.32,229.49,-842.70,282.54,544,386,7,10,60
417,red,225.60,772.11,-39.72,96.21,100.39,218,751,18,42,613
417,red,440.38,893.32,6.64,28.52,38.51,413,874,59,45,1944
417,blue,1402.04,768.70,101.66,104.61,87.01,1392,757,22,23,407
417,blue,574.56,768.74,1.36,100.62,97.57,570,758,11,21,182
417,blue,231.08,968.30,-0.64,2.69,4.61,224,958,16,20,281
417,blue,1668.59,977.40,100.83,3.98,-18.21,1661,960,15,33,420
418,red,513.86,168.85,111.24,-345.81,391.01,462,137,92,81,2025
418,red,548.00,388.98,226.79,-832.84,283.18,544,385,8,10,63
418,red,225.53,772.11,-39.72,96.21,100.39,218,751,18,42,606
418,red,439.38,893.70,6.60,28.37,38.34,412,874,58,45,1908
418,blue,1402.26,768.55,101.71,104.73,87.08,1392,757,22,23,399
418,blue,231.11,968.33,-0.63,2.69,4.60,224,958,16,20,280
418,blue,1668.70,977.37,100.84,3.99,-18.20,1661,960,15,33,413
419,red,512.63,166.70,110.99,-344.38,392.07,469,135,84,82,1968
419,red,549.45,388.26,224.98,-827.59,283.51,546,384,8,10,62
419,red,225.56,772.17,-39.70,96.17,100.36,218,751,18,42,609
419,red,439.36,894.01,6.63,28.25,38.19,413,873,57,47,1908
419,blue,1402.33,768.20,101.78,105.03,87.25,1392,756,22,23,396
419,blue,231.11,968.28,-0.64,2.70,4.62,224,958,16,20,282
419,blue,1668.79,977.16,100.86,4.05,-18.10,1661,959,15,34,412
420,red,511.31,164.93,110.83,-343.21,392.95,468,134,84,81,1919
420,red,225.64,772.05,-39.73,96.26,100.42,218,751,18,42,616
420,red,439.34,894.09,6.64,28.21,38.15,413,873,57,47,1894
420,blue,1402.25,768.01,101.80,105.19,87.34,1392,756,22,23,402
420,blue,231.16,968.17,-0.64,2.73,4.67,224,958,16,20,286
420,blue,1668.67,977.14,100.86,4.05,-18.09,1661,959,15,34,420
421,red,510.92,163.11,110.56,-342.03,393.85,468,133,84,81,1867
421,red,225.76,771.96,-39.75,96.34,100.47,218,751,18,42,626
421,red,439.65,894.25,6.69,28.15,38.07,413,873,57,47,1877
421,blue,1402.46,767.88,101.85,105.30,87.40,1393,756,21,23,400
421,blue,231.38,968.21,-0.63,2.72,4.65,224,958,16,20,294
421,blue,1668.92,977.04,100.88,4.08,-18.05,1662,959,14,34,406
422,red,508.23,161.64,110.60,-341.07,394.60,459,134,85,58,1784
422,red,225.17,772.22,-39.73,96.13,100.35,218,751,17,42,576
422,red,438.08,894.98,6.64,27.85,37.73,411,874,57,47,1833
422,blue,1400.44,769.87,101.28,103.61,86.46,1391,758,21,23,402
422,blue,230.59,968.27,-0.67,2.70,4.63,224,958,15,20,264
422,blue,1667.59,977.90,100.71,3.84,-18.45,1659,961,17,32,460
423,red,509.94,158.73,109.93,-339.23,396.00,469,131,75,57,1722
423,red,225.43,771.96,-39.79,96.33,100.47,218,751,17,42,597
423,red,439.26,894.54,6.69,28.04,37.93,412,873,57,47,1838
423,blue,1402.23,768.66,101.69,104.64,87.02,1392,757,22,23,407
423,blue,231.00,968.28,-0.64,2.70,4.62,224,958,16,20,279
423,blue,1668.73,977.42,100.83,3.98,-18.23,1661,960,15,33,410
424,red,509.87,158.25,109.85,-338.93,396.23,461,131,83,55,1738
424,red,224.82,772.69,-39.62,95.75,100.12,218,752,16,41,544
424,red,438.19,895.46,6.71,27.67,37.50,411,874,57,47,1837
424,blue,1401.61,770.35,101.34,103.22,86.21,1392,758,22,24,404
424,blue,230.33,968.62,-0.65,2.60,4.46,224,959,14,19,245
424,blue,1668.52,978.29,100.74,3.73,-18.65,1661,962,15,31,398
425,red,512.50,156.40,109.27,-337.79,397.10,465,129,81,53,1730
425,red,225.56,772.13,-39.72,96.20,100.38,218,751,18,42,610
425,red,439.73,894.58,6.73,28.02,37.91,413,873,57,47,1828
425,blue,1402.34,768.05,101.80,105.16,87.32,1393,756,21,23,396
425,blue,231.12,968.30,-0.63,2.69,4.61,224,958,16,20,282
425,blue,1668.82,977.21,100.86,4.03,-18.13,1661,959,15,34,410
426,red,516.10,155.21,108.70,-337.07,397.63,468,128,82,53,1704
426,red,225.74,772.04,-39.72,96.27,100.42,218,751,18,42,623
426,red,439.72,894.36,6.71,28.11,38.01,413,873,57,47,1820
426,blue,1402.46,767.75,101.87,105.41,87.47,1393,756,21,23,403
426,blue,231.39,968.24,-0.62,2.71,4.63,224,958,16,20,293
426,blue,1668.80,977.08,100.87,4.07,-18.06,1661,959,15,34,416
427,red,519.15,155.04,108.36,-336.97,397.68,472,128,81,52,1693
427,red,225.34,771.89,-39.82,96.39,100.50,218,751,17,42,589
427,red,438.61,894.16,6.59,28.18,38.12,412,872,57,47,1810
427,blue,1400.86,768.84,101.49,104.48,86.95,1391,757,22,23,405
427,blue,230.70,968.04,-0.69,2.77,4.74,224,958,15,20,273
427,blue,1667.90,977.38,100.78,3.98,-18.20,1660,960,16,33,459
428,red,523.93,154.04,107.70,-336.37,398.10,477,128,80,50,1642
428,red,225.68,772.05,-39.73,96.26,100.42,218,751,18,42,619
428,red,439.38,894.22,6.66,28.16,38.09,412,872,58,47,1822
428,blue,1402.65,768.53,101.76,104.76,87.09,1393,757,22,23,405
428,blue,567.67,768.39,0.46,100.87,97.83,562,758,13,21,209
428,blue,231.18,968.21,-0.64,2.72,4.65,224,958,16,20,285
428,blue,1668.92,977.28,100.86,4.02,-18.16,1662,960,14,33,402
429,red,528.54,153.76,107.17,-336.22,398.18,482,128,79,48,1591
429,red,225.71,771.93,-39.76,96.36,100.48,218,751,18,42,620
429,red,439.10,893.86,6.59,28.30,38.27,412,872,58,47,1813
429,blue,577.50,698.00,-16.18,178.56,132.05,576,691,4,15,60
429,blue,569.70,768.10,0.65,101.12,97.95,561,757,17,22,319
429,blue,1402.56,767.83,101.86,105.34,87.43,1393,756,21,23,402
429,blue,231.20,968.22,-0.64,2.71,4.65,224,958,16,20,286
429,blue,1668.94,977.00,100.89,4.10,-18.02,1662,959,14,34,407
430,red,533.99,154.08,106.66,-336.44,397.95,489,128,77,48,1570
430,red,225.65,772.17,-39.69,96.16,100.36,218,751,18,42,617
430,red,438.73,894.11,6.59,28.20,38.15,411,873,59,46,1811
430,blue,570.58,768.71,0.87,100.62,97.64,561,757,21,22,362
430,blue,1402.93,768.70,101.77,104.61,87.00,1393,757,22,23,407
430,blue,231.17,968.24,-0.64,2.71,4.64,224,958,16,20,284
430,blue,1668.99,977.46,100.85,3.97,-18.25,1662,960,14,33,393
431,red,539.93,154.33,106.08,-336.61,397.76,495,129,77,46,1531
431,red,225.70,771.93,-39.77,96.36,100.48,218,751,18,42,620
431,red,438.27,893.58,6.49,28.41,38.41,411,872,58,46,1806
431,blue,570.61,768.51,0.84,100.79,97.74,561,757,22,22,370
431,blue,1402.45,767.90,101.84,105.29,87.40,1393,756,21,23,406
431,blue,231.17,968.14,-0.65,2.74,4.69,224,958,16,20,287
431,blue,1668.88,977.07,100.88,4.08,-18.06,1662,959,14,34,408
432,red,528.52,149.27,106.49,-333.52,400.37,484,124,77,46,1554
432,red,416.12,899.71,5.38,25.94,35.71,389,877,59,47,1859
432,blue,551.05,772.52,-0.73,97.42,96.03,542,761,21,22,364
432,blue,1396.44,774.27,100.11,99.97,84.36,1386,762,23,24,425
432,blue,1668.08,981.48,100.42,2.84,-20.20,1660,969,16,24,331
433,red,554.25,156.07,104.84,-337.73,396.73,511,131,75,45,1486
433,red,225.64,772.08,-39.72,96.24,100.41,218,751,18,42,616
433,red,438.15,893.33,6.45,28.51,38.54,411,871,58,46,1793
433,blue,570.53,768.41,0.81,100.87,97.79,561,757,22,22,379
433,blue,1402.44,768.06,101.81,105.15,87.32,1393,756,21,24,408
433,blue,231.18,968.21,-0.64,2.72,4.65,224,958,16,20,285
433,blue,1668.81,977.16,100.86,4.05,-18.10,1661,959,15,34,412
434,red,562.50,157.04,104.12,-338.36,396.15,520,132,74,45,1459
434,red,225.53,772.05,-39.75,96.26,100.42,218,751,18,42,607
434,red,438.53,893.02,6.45,28.63,38.68,411,870,59,47,1825
434,blue,570.20,768.50,0.79,100.79,97.74,561,757,21,22,365
434,blue,1402.45,768.28,101.78,104.96,87.21,1393,757,21,22,393
434,blue,231.13,968.25,-0.64,2.71,4.64,224,958,16,20,283
434,blue,1668.92,977.15,100.87,4.05,-18.09,1662,959,14,34,404
435,red,571.46,158.07,103.33,-339.03,395.53,530,133,73,45,1438
435,red,225.27,771.36,-40.00,96.81,100.76,218,750,17,42,584
435,red,438.56,892.09,6.33,29.01,39.14,411,869,59,47,1803
435,blue,569.92,768.14,0.69,101.09,97.92,560,757,22,22,368
435,blue,1401.91,768.58,101.66,104.71,87.07,1392,757,22,23,403
435,blue,230.68,967.97,-0.70,2.79,4.78,224,958,15,20,275
435,blue,1668.46,977.15,100.84,4.05,-18.09,1661,959,15,34,431
436,red,581.66,160.35,102.58,-340.51,394.28,541,135,72,46,1427
436,red,225.40,771.79,-39.85,96.47,100.55,218,751,17,42,596
436,red,439.77,892.09,6.44,29.01,39.12,412,869,58,47,1769
436,blue,570.06,768.56,0.78,100.74,97.72,561,757,21,22,364
436,blue,1402.32,768.71,101.69,104.59,87.00,1393,757,21,23,402
436,blue,230.99,968.20,-0.65,2.72,4.66,224,958,16,20,281
436,blue,1668.69,977.44,100.83,3.97,-18.24,1661,960,15,33,412
437,red,592.14,162.43,101.76,-341.88,393.14,553,137,70,46,1416
437,red,225.57,771.93,-39.78,96.36,100.48,218,751,18,42,608
437,red,441.49,891.05,6.46,29.44,39.60,414,867,58,47,1787
437,blue,570.12,768.51,0.78,100.79,97.74,561,757,21,22,366
437,blue,1402.21,768.30,101.75,104.95,87.20,1392,757,22,22,394
437,blue,231.10,968.15,-0.65,2.74,4.68,224,958,16,20,286
437,blue,1668.63,977.12,100.86,4.06,-18.08,1661,959,15,34,423
438,red,603.22,165.22,100.97,-343.73,391.63,565,140,69,46,1399
438,red,225.68,772.75,-39.50,95.70,100.08,218,751,18,43,617
438,red,443.29,890.82,6.58,29.54,39.70,415,866,59,48,1812
438,blue,1402.35,768.58,101.72,104.71,87.06,1392,757,22,23,402
438,blue,570.39,769.64,1.03,99.85,97.19,561,758,22,22,360
438,blue,231.18,968.57,-0.60,2.62,4.48,224,959,16,19,274
438,blue,1668.88,977.07,100.88,4.08,-18.06,1662,959,14,34,407
439,red,615.91,166.58,99.79,-344.67,390.81,579,141,67,46,1393
439,red,225.68,772.00,-39.75,96.31,100.45,218,751,18,42,617
439,red,445.58,888.65,6.51,30.42,40.72,417,862,60,51,1853
439,blue,1402.43,768.26,101.78,104.98,87.22,1393,757,21,22,392
439,blue,570.59,769.72,1.07,99.78,97.14,561,759,21,20,335
439,blue,231.16,968.17,-0.64,2.73,4.67,224,958,16,20,286
439,blue,1668.77,977.24,100.85,4.03,-18.14,1661,959,15,34,413
440,red,628.69,168.06,98.60,-345.70,389.92,593,142,66,46,1380
440,red,225.92,772.50,-39.55,95.90,100.20,218,751,18,43,640
440,red,449.41,887.31,6.68,30.98,41.33,420,860,60,52,1849
440,blue,1402.44,768.76,101.70,104.56,86.98,1393,757,21,23,402
440,blue,570.77,769.86,1.12,99.67,97.07,561,759,22,21,346
440,blue,231.57,968.55,-0.57,2.62,4.48,224,959,17,19,290
440,blue,1668.87,977.38,100.85,3.99,-18.21,1662,960,14,33,401
441,red,642.00,167.27,97.05,-345.22,390.14,609,141,64,46,1369
441,red,225.80,772.05,-39.71,96.27,100.42,218,751,18,42,627
441,red,454.79,883.52,6.67,32.57,43.11,426,855,60,54,1855
441,blue,1402.71,768.32,101.80,104.93,87.18,1393,757,22,22,397
441,blue,572.97,772.73,1.92,97.35,95.65,561,764,22,15,222
441,blue,231.43,968.18,-0.62,2.73,4.66,224,958,16,20,295
441,blue,1668.93,977.10,100.88,4.07,-18.07,1662,959,14,34,405
442,red,655.03,167.01,95.61,-345.10,390.10,623,141,62,45,1324
442,red,225.16,772.01,-39.80,96.29,100.45,218,751,17,42,573
442,red,462.38,879.42,6.83,34.34,45.01,433,849,62,57,1976
442,blue,1401.38,768.94,101.54,104.40,86.90,1391,757,23,23,412
442,blue,230.58,968.12,-0.69,2.74,4.70,224,958,15,20,268
442,blue,1668.15,977.54,100.78,3.94,-18.28,1660,960,16,33,442
443,red,669.90,166.18,93.89,-344.60,390.31,639,139,61,46,1333
443,red,225.70,771.35,-39.96,96.82,100.76,218,750,18,42,620
443,red,476.90,873.62,7.38,36.90,47.66,447,841,65,55,2050
443,blue,1402.26,767.96,101.81,105.23,87.37,1392,756,23,23,410
443,blue,231.19,967.80,-0.69,2.84,4.85,224,957,16,21,299
443,blue,1668.61,977.02,100.86,4.09,-18.03,1661,959,15,34,428
444,red,683.23,166.22,92.46,-344.67,390.12,654,139,58,46,1322
444,red,225.68,771.90,-39.78,96.38,100.49,218,751,18,42,616
444,red,493.86,866.81,8.04,40.01,50.76,464,834,66,53,1957
444,blue,1402.29,767.97,101.81,105.22,87.36,1392,756,23,23,411
444,blue,231.22,968.07,-0.65,2.76,4.72,224,958,16,20,291
444,blue,1668.61,977.05,100.86,4.08,-18.05,1661,959,15,34,427
445,red,696.07,166.17,91.06,-344.69,389.98,667,139,58,45,1335
445,red,225.68,771.91,-39.77,96.37,100.49,218,751,18,42,619
445,red,516.10,859.41,9.14,43.54,54.09,489,828,61,52,1864
445,blue,569.05,763.27,-0.38,105.20,100.31,562,757,16,15,180
445,blue,1402.47,768.10,101.81,105.12,87.30,1393,756,22,23,400
445,blue,231.21,968.12,-0.65,2.74,4.70,224,958,16,20,289
445,blue,1668.62,977.11,100.86,4.06,-18.07,1661,959,15,34,425
446,red,708.21,166.44,89.78,-344.91,389.70,678,138,59,47,1366
446,red,225.61,772.14,-39.71,96.19,100.38,218,751,18,42,613
446,red,542.18,853.29,10.81,46.58,56.74,516,823,55,54,1868
446,blue,570.17,768.67,0.82,100.65,97.67,561,757,21,23,374
446,blue,1402.53,769.14,101.65,104.24,86.79,1393,757,22,23,399
446,blue,231.07,968.24,-0.64,2.71,4.64,224,958,16,20,282
446,blue,1668.78,977.66,100.82,3.91,-18.35,1661,960,15,33,401
447,red,718.66,165.73,88.58,-344.48,389.91,689,136,58,48,1374
447,red,225.32,772.08,-39.76,96.24,100.41,218,751,17,42,590
447,red,567.98,850.11,12.84,48.26,57.96,539,819,64,54,1980
447,blue,569.99,768.35,0.73,100.92,97.82,561,757,20,22,372
447,blue,1402.22,768.04,101.79,105.16,87.33,1392,756,23,23,410
447,blue,231.02,968.25,-0.65,2.71,4.63,224,958,16,20,280
447,blue,1668.68,977.06,100.86,4.08,-18.05,1661,959,15,34,422
448,red,729.84,165.34,87.33,-344.26,389.96,699,136,60,48,1394
448,red,225.23,771.46,-39.98,96.74,100.72,218,750,17,42,580
448,red,595.40,849.45,15.35,48.69,57.93,565,816,66,55,2070
448,blue,569.53,768.24,0.66,101.00,97.88,560,757,21,22,370
448,blue,1401.77,768.38,101.68,104.88,87.17,1392,757,22,22,399
448,blue,230.85,967.97,-0.69,2.79,4.77,224,957,15,21,281
448,blue,1668.42,977.02,100.85,4.09,-18.03,1661,959,15,34,437
449,red,741.49,165.92,86.13,-344.69,389.52,711,136,59,48,1408
449,red,225.70,772.00,-39.74,96.30,100.44,218,751,18,42,620
449,red,625.67,853.39,18.60,46.84,55.62,596,821,67,56,2218
449,blue,570.50,768.54,0.83,100.76,97.72,561,757,21,23,377
449,blue,1402.56,768.77,101.71,104.55,86.97,1393,757,22,23,403
449,blue,231.37,968.18,-0.63,2.73,4.66,224,958,16,20,294
449,blue,1668.76,977.44,100.83,3.97,-18.24,1661,960,15,33,409
450,red,751.70,166.48,85.08,-345.09,389.12,720,136,60,50,1410
450,red,225.19,771.80,-39.87,96.46,100.55,218,751,17,41,573
450,red,660.40,862.02,22.62,42.81,50.97,629,831,71,56,2378
450,blue,569.36,768.99,0.78,100.38,97.52,560,758,21,22,369
450,blue,1400.98,769.83,101.35,103.65,86.47,1391,758,22,23,407
450,blue,230.56,968.14,-0.69,2.74,4.70,224,958,15,20,267
450,blue,1668.03,977.87,100.74,3.85,-18.43,1660,961,16,32,438
