frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
314,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
315,red,215.28,687.06,-39.08,96.66,100.15,207,667,18,41,620
315,red,426.80,733.68,-5.03,65.48,70.53,413,721,28,26,491
315,blue,486.65,563.05,-52.06,268.27,150.41,484,557,8,13,75
315,blue,552.98,684.85,-0.01,99.85,89.67,542,673,23,23,434
315,blue,1391.67,689.30,99.92,99.81,58.86,1381,677,22,24,425
315,blue,226.18,885.48,-0.86,2.67,4.50,222,875,10,21,180
316,red,215.30,687.02,-39.09,96.69,100.17,207,667,18,41,622
316,red,426.03,734.21,-5.02,65.16,70.31,413,722,25,26,470
316,blue,553.03,684.86,0.00,99.84,89.66,542,673,23,23,436
316,blue,1391.63,689.26,99.92,99.84,58.88,1381,677,22,24,420
316,blue,226.18,885.48,-0.86,2.67,4.50,222,875,10,21,180
317,red,215.28,687.12,-39.06,96.61,100.12,207,667,18,41,618
317,red,428.87,734.71,-4.65,64.88,69.97,423,722,13,27,233
317,blue,355.04,600.46,-54.70,194.46,136.95,353,589,6,24,74
317,blue,553.05,684.88,0.01,99.82,89.65,542,673,23,23,437
317,blue,1391.59,689.31,99.91,99.80,58.86,1381,677,22,24,421
317,blue,226.17,885.43,-0.87,2.69,4.53,222,875,10,21,180
318,red,215.18,687.12,-39.07,96.61,100.12,207,667,18,41,611
318,red,428.89,733.26,-4.89,65.73,70.66,423,723,13,22,173
318,blue,552.95,684.89,-0.00,99.82,89.65,542,673,23,23,432
318,blue,1391.50,689.03,99.94,100.02,59.00,1381,677,22,23,416
318,blue,226.07,885.44,-0.87,2.68,4.53,222,875,10,21,176
319,red,215.28,687.16,-39.05,96.58,100.10,207,667,18,41,617
319,red,427.79,732.45,-5.15,66.21,71.09,419,722,16,26,269
319,blue,552.96,684.87,-0.00,99.83,89.66,542,673,23,23,435
319,blue,1391.58,689.29,99.91,99.82,58.87,1381,677,22,24,420
319,blue,226.06,885.36,-0.88,2.71,4.57,222,875,10,21,176
320,red,215.31,687.16,-39.04,96.58,100.10,207,667,18,41,619
320,red,426.50,731.55,-5.43,66.75,71.57,416,719,19,29,339
320,blue,553.05,684.88,0.01,99.82,89.65,542,673,23,23,437
320,blue,1391.67,689.24,99.93,99.85,58.89,1381,677,22,24,412
320,blue,226.15,885.42,-0.87,2.69,4.53,222,875,10,21,179
321,red,215.29,687.10,-39.07,96.63,100.13,207,667,18,41,621
321,red,422.82,729.14,-6.24,68.20,72.85,412,717,20,28,370
321,blue,345.00,513.41,-135.07,430.59,179.09,343,506,5,17,66
321,blue,552.96,684.87,-0.00,99.83,89.66,542,673,23,23,437
321,blue,1391.59,689.31,99.91,99.80,58.86,1381,677,22,24,419
321,blue,226.11,885.48,-0.86,2.67,4.51,222,875,10,21,177
322,red,215.30,687.19,-39.04,96.56,100.09,207,667,18,41,617
322,red,418.66,726.77,-7.10,69.64,74.13,408,715,21,28,381
322,blue,343.56,515.28,-132.61,422.01,178.25,341,505,6,22,79
322,blue,552.96,684.87,-0.00,99.83,89.66,542,673,23,23,437
322,blue,1391.62,689.16,99.94,99.92,58.93,1381,677,22,24,413
322,blue,226.15,885.42,-0.87,2.69,4.53,222,875,10,21,179
323,red,215.34,686.98,-39.10,96.72,100.19,207,667,18,41,626
323,red,415.18,723.28,-8.11,71.81,75.93,404,711,22,28,415
323,blue,553.05,684.88,0.01,99.82,89.65,542,673,23,23,437
323,blue,1391.59,688.97,99.96,100.07,59.02,1381,677,22,23,412
323,blue,226.17,885.43,-0.87,2.69,4.53,222,875,10,21,180
324,red,306.84,445.32,-395.41,1138.37,213.09,301,429,11,30,183
324,red,215.30,687.05,-39.08,96.67,100.15,207,667,18,41,622
324,red,411.73,722.55,-8.61,72.26,76.40,402,708,19,31,404
324,blue,553.05,684.88,0.01,99.82,89.65,542,673,23,23,437
324,blue,1391.57,689.37,99.90,99.75,58.83,1381,677,22,24,415
324,blue,226.15,885.42,-0.87,2.69,4.53,222,875,10,21,179
325,red,306.59,450.52,-356.38,1027.19,210.60,297,434,17,32,311
325,red,473.51,645.98,-19.15,135.79,111.05,471,633,6,27,83
325,red,215.35,687.05,-39.08,96.67,100.15,207,667,18,41,623
325,red,409.08,724.83,-8.45,70.81,75.39,400,711,17,31,335
325,blue,553.05,684.88,0.01,99.82,89.65,542,673,23,23,437
325,blue,1391.56,689.08,99.94,99.99,58.97,1381,677,22,23,410
325,blue,226.23,885.37,-0.87,2.70,4.56,222,875,10,21,183
326,red,302.45,459.26,-305.96,878.19,206.55,294,448,19,20,179
326,red,474.86,648.78,-18.17,132.81,109.66,472,634,7,27,115
326,red,215.32,687.05,-39.08,96.67,100.15,207,667,18,41,622
326,red,408.33,731.71,-7.26,66.60,72.11,404,720,9,27,163
326,blue,362.64,514.16,-129.02,427.50,178.13,338,495,59,36,1105
326,blue,336.35,613.58,-51.16,174.74,131.29,330,603,19,23,168
326,blue,553.00,684.87,0.00,99.83,89.66,542,673,23,23,435
326,blue,1391.68,689.01,99.97,100.04,59.00,1381,677,22,23,412
326,blue,226.20,885.44,-0.86,2.69,4.53,222,875,10,21,181
327,red,295.78,462.02,-295.15,838.49,205.45,292,456,7,12,60
327,red,475.32,656.59,-15.97,124.83,105.89,473,650,7,14,76
327,red,215.30,687.02,-39.09,96.69,100.17,207,667,18,41,623
327,red,399.04,741.68,-6.42,60.75,67.64,386,728,23,32,408
327,blue,357.87,512.49,-132.89,435.19,179.10,337,493,43,38,1106
327,blue,339.12,606.64,-54.11,184.81,134.53,332,588,17,35,187
327,blue,553.01,684.88,0.00,99.82,89.65,542,673,23,23,439
327,blue,1391.65,688.99,99.97,100.06,59.01,1381,677,22,23,413
327,blue,226.21,885.38,-0.87,2.70,4.55,222,875,10,21,182
328,red,475.29,650.94,-17.51,130.56,108.61,473,635,7,30,129
328,red,215.29,686.90,-39.13,96.78,100.22,207,667,18,41,626
328,red,394.46,755.99,-4.47,52.94,60.93,381,740,25,35,573
328,blue,358.04,510.84,-135.42,443.09,179.88,336,492,45,50,1056
328,blue,343.75,611.91,-50.81,177.16,131.84,334,603,22,18,224
328,blue,553.05,684.88,0.01,99.82,89.65,542,673,23,23,437
328,blue,1391.69,688.99,99.97,100.06,59.01,1381,677,22,23,414
328,blue,226.18,885.17,-0.89,2.76,4.65,222,874,10,22,184
329,red,475.45,649.94,-17.76,131.60,109.08,473,633,7,32,158
329,red,215.27,687.10,-39.07,96.62,100.13,207,667,18,41,622
329,red,388.34,768.25,-3.12,46.72,55.25,376,755,26,31,551
329,blue,360.06,509.84,-136.44,448.02,180.29,338,490,46,50,1289
329,blue,348.90,613.34,-49.33,175.17,130.98,336,607,25,13,188
329,blue,553.11,684.86,0.01,99.84,89.66,542,673,23,23,439
329,blue,1391.67,689.04,99.96,100.02,58.99,1381,677,22,23,410
329,blue,226.16,885.19,-0.89,2.76,4.65,222,874,10,22,183
330,red,475.21,650.74,-17.57,130.77,108.70,473,635,6,31,130
330,red,215.25,687.10,-39.07,96.63,100.13,207,667,18,41,622
330,red,386.54,779.44,-1.62,41.40,49.94,375,766,26,33,599
330,blue,360.04,510.83,-134.87,443.18,179.82,340,491,42,48,1352
330,blue,354.02,614.40,-48.05,173.72,130.30,340,609,26,12,181
330,blue,552.29,684.85,-0.09,99.85,89.69,534,673,31,23,462
330,blue,1391.72,688.95,99.98,100.09,59.03,1381,677,22,23,411
330,blue,226.16,885.19,-0.89,2.76,4.65,222,874,10,22,183
331,red,475.19,651.72,-17.30,129.75,108.23,473,637,5,29,103
331,red,215.26,687.11,-39.07,96.62,100.12,207,667,18,41,623
331,red,381.66,787.17,-0.96,37.88,46.39,355,774,46,30,765
331,blue,356.48,521.02,-120.97,397.57,175.05,343,494,38,81,1079
331,blue,362.64,617.32,-45.42,169.76,128.60,357,611,12,16,145
331,blue,552.99,684.84,-0.01,99.85,89.67,541,673,24,23,442
331,blue,1391.65,688.97,99.97,100.07,59.02,1381,677,22,23,411
331,blue,226.18,885.17,-0.89,2.76,4.65,222,874,10,22,184
332,red,475.18,653.18,-16.90,128.25,107.53,473,640,5,26,92
332,red,215.21,687.20,-39.04,96.55,100.08,207,667,18,41,618
332,red,379.02,795.35,-0.06,34.32,42.56,353,781,51,37,963
332,blue,352.42,547.36,-92.32,307.29,162.54,345,500,25,106,987
332,blue,553.11,684.86,0.01,99.84,89.66,542,673,23,23,441
332,blue,1391.62,689.18,99.93,99.90,58.92,1381,677,22,24,413
332,blue,226.18,885.17,-0.89,2.76,4.65,222,874,10,22,184
333,red,215.20,687.12,-39.07,96.61,100.12,207,667,18,41,617
333,red,378.84,801.05,0.68,31.92,39.83,354,786,54,38,1065
333,blue,361.05,516.16,-126.53,418.44,177.22,358,509,7,14,87
333,blue,350.81,558.57,-82.83,277.50,157.21,345,518,14,77,657
333,blue,357.96,610.84,-49.09,178.80,131.87,354,603,8,16,67
333,blue,552.80,684.92,-0.01,99.79,89.64,541,673,24,23,445
333,blue,1391.64,688.98,99.97,100.07,59.02,1381,677,22,23,416
333,blue,226.32,885.33,-0.87,2.72,4.57,222,874,11,22,189
334,red,492.08,313.85,286.64,-1033.39,269.88,488,310,10,9,61
334,red,215.23,687.16,-39.06,96.58,100.10,207,667,18,41,620
334,red,383.92,806.11,1.76,29.87,37.22,360,791,51,35,973
334,blue,348.98,534.11,-106.72,348.47,169.02,347,527,5,15,66
334,blue,552.83,684.97,-0.00,99.75,89.62,541,673,24,23,445
334,blue,1391.89,689.05,99.99,100.02,58.98,1381,677,23,23,422
334,blue,226.23,885.35,-0.87,2.71,4.57,222,874,11,22,185
335,red,215.28,687.22,-39.03,96.53,100.07,207,667,18,41,621
335,red,392.23,806.04,2.44,29.91,36.97,363,793,56,28,1004
335,red,371.72,823.78,2.93,22.99,29.15,366,817,11,15,83
335,blue,552.91,684.97,0.01,99.75,89.61,541,673,24,23,448
335,blue,1391.70,689.10,99.96,99.97,58.96,1380,677,23,23,423
335,blue,226.27,885.66,-0.83,2.62,4.42,222,875,11,21,181
336,red,215.38,687.35,-38.98,96.43,100.01,207,667,19,41,627
336,red,389.83,809.53,2.68,28.51,35.38,365,792,54,40,1237
336,blue,353.85,617.15,-46.83,169.92,128.98,352,611,5,14,65
336,blue,552.70,684.90,-0.03,99.81,89.65,541,673,24,23,441
336,blue,1391.60,689.17,99.93,99.91,58.93,1380,677,24,23,425
336,blue,226.14,885.56,-0.85,2.65,4.47,222,875,10,21,176
337,red,215.36,687.30,-38.99,96.47,100.03,207,667,18,41,624
337,red,392.47,809.22,2.86,28.64,35.44,365,793,55,41,1172
337,blue,356.21,621.57,-44.53,164.03,126.78,354,611,7,20,75
337,blue,552.72,684.91,-0.03,99.80,89.65,541,673,24,23,444
337,blue,1391.50,689.12,99.93,99.95,58.95,1380,677,23,23,421
337,blue,226.15,885.50,-0.86,2.67,4.50,222,875,10,21,177
338,red,215.34,687.26,-39.01,96.50,100.05,207,667,18,41,623
338,red,391.48,810.85,2.98,27.99,34.69,364,793,56,41,1107
338,blue,358.00,627.77,-41.69,156.15,123.74,356,619,6,19,77
338,blue,552.68,684.97,-0.02,99.75,89.62,541,673,24,24,444
338,blue,1391.52,689.14,99.93,99.93,58.94,1380,677,23,23,420
338,blue,226.27,885.62,-0.84,2.63,4.43,222,875,11,21,181
339,red,281.06,462.63,-298.98,829.19,205.66,279,457,6,14,68
339,red,215.30,687.28,-39.01,96.49,100.04,207,667,18,41,619
339,red,399.05,809.83,3.48,28.41,34.92,380,794,37,31,752
339,red,366.97,814.66,1.43,26.44,33.69,362,800,15,33,241
339,blue,552.57,684.86,-0.05,99.84,89.68,541,673,23,23,439
339,blue,1391.21,689.20,99.88,99.88,58.92,1380,677,23,23,428
339,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
340,red,284.47,469.38,-267.26,746.52,202.31,278,457,14,29,234
340,red,215.30,687.33,-38.99,96.45,100.02,207,667,18,41,621
340,red,400.18,809.41,3.52,28.58,35.08,382,794,35,31,728
340,red,365.97,816.10,1.53,25.88,33.04,362,801,11,32,195
340,blue,552.65,685.01,-0.02,99.72,89.60,541,673,24,24,444
340,blue,1391.56,689.16,99.93,99.92,58.93,1380,677,23,23,422
340,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
341,red,291.07,467.64,-271.64,766.84,202.91,285,451,15,36,314
341,red,215.29,687.31,-39.00,96.46,100.03,207,667,18,41,620
341,red,400.71,809.26,3.55,28.64,35.14,381,794,36,30,710
341,red,367.81,816.92,1.78,25.57,32.58,362,801,13,32,233
341,blue,552.80,684.85,-0.03,99.85,89.67,541,673,24,23,436
341,blue,1391.45,689.12,99.92,99.95,58.95,1380,677,23,23,423
341,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
342,red,298.27,464.27,-283.32,808.74,204.29,293,449,17,36,249
342,red,215.27,687.47,-38.95,96.34,99.95,207,667,18,42,621
342,red,402.05,809.39,3.67,28.59,35.03,384,794,35,30,670
342,red,367.23,815.95,1.61,25.94,33.07,363,801,10,32,235
342,blue,360.09,535.46,-102.58,344.08,167.99,357,523,8,27,130
342,blue,401.55,633.52,-33.20,149.43,119.49,393,627,20,16,176
342,blue,454.64,647.23,-21.34,134.34,111.09,448,643,13,9,96
342,blue,554.44,685.57,0.30,99.28,89.27,544,673,21,23,352
342,blue,1391.44,689.15,99.92,99.93,58.94,1380,677,23,23,422
342,blue,226.09,885.56,-0.86,2.65,4.47,222,875,10,21,174
343,red,309.60,460.72,-295.06,857.55,205.60,306,445,10,35,212
343,red,215.29,687.54,-38.93,96.28,99.92,207,667,18,42,622
343,red,403.14,809.72,3.80,28.46,34.83,385,795,34,29,664
343,red,366.99,815.11,1.49,26.27,33.48,363,801,11,31,170
343,blue,362.89,552.20,-85.68,294.06,159.86,361,541,5,22,89
343,blue,1391.64,689.14,99.94,99.94,58.94,1380,677,24,23,429
343,blue,558.10,688.47,1.26,96.97,87.75,550,678,15,18,152
343,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
344,red,323.28,457.25,-306.45,910.52,206.80,319,441,11,34,221
344,red,215.21,687.50,-38.95,96.31,99.94,207,667,18,42,616
344,red,403.72,810.03,3.89,28.34,34.67,386,795,33,29,639
344,red,366.79,813.08,1.22,27.06,34.46,363,801,9,27,134
344,blue,368.02,540.52,-95.46,327.90,165.29,366,531,5,20,81
344,blue,1391.44,689.11,99.92,99.96,58.96,1380,677,23,23,424
344,blue,226.09,885.56,-0.86,2.65,4.47,222,875,10,21,174
345,red,338.41,455.96,-305.88,932.52,206.91,330,438,15,34,269
345,red,215.23,687.40,-38.98,96.39,99.99,207,667,18,41,613
345,red,404.95,809.34,3.91,28.61,34.95,389,795,31,28,599
345,red,367.10,812.48,1.17,27.29,34.74,364,801,8,27,124
345,blue,370.92,529.27,-106.94,365.88,170.59,367,523,11,15,120
345,blue,1391.42,689.09,99.92,99.98,58.97,1380,677,23,23,423
345,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
346,red,356.29,454.08,-307.13,965.70,207.19,349,434,16,33,259
346,red,215.17,687.43,-38.98,96.37,99.97,207,667,18,41,606
346,red,405.58,809.60,3.99,28.51,34.81,390,795,30,28,577
346,red,367.68,809.77,0.87,28.36,36.02,364,802,9,21,79
346,blue,1391.28,689.10,99.91,99.97,58.97,1380,677,23,23,428
346,blue,226.10,885.50,-0.86,2.67,4.50,222,875,10,21,175
347,red,375.87,455.82,-287.37,937.68,205.69,369,448,16,16,212
347,red,215.27,687.48,-38.95,96.32,99.95,207,667,18,41,614
347,red,405.58,809.90,4.03,28.40,34.66,390,795,30,29,613
347,blue,1391.28,689.12,99.90,99.95,58.96,1380,677,23,23,427
347,blue,226.11,885.45,-0.87,2.68,4.52,222,875,10,21,176
348,red,397.96,453.87,-286.26,973.00,205.87,391,446,16,16,219
348,red,215.31,687.43,-38.96,96.37,99.97,207,667,18,41,618
348,red,406.05,810.19,4.10,28.28,34.51,391,795,29,29,596
348,red,368.35,813.03,1.34,27.08,34.43,365,801,8,26,93
348,blue,1391.60,689.03,99.95,100.03,58.99,1380,677,23,23,426
348,blue,226.11,885.45,-0.87,2.68,4.52,222,875,10,21,176
349,red,423.48,453.12,-276.58,988.51,205.36,418,446,12,15,120
349,red,215.22,687.50,-38.95,96.31,99.94,207,667,18,41,610
349,red,407.51,810.02,4.20,28.35,34.54,392,796,29,28,558
349,blue,1391.59,689.18,99.93,99.91,58.92,1381,677,22,24,425
349,blue,226.06,885.30,-0.89,2.72,4.59,222,874,10,22,178
350,red,447.18,454.18,-258.38,971.56,204.04,442,448,12,14,110
350,red,215.18,687.66,-38.90,96.19,99.87,207,667,18,42,611
350,red,408.85,810.60,4.38,28.12,34.21,394,796,28,29,553
350,blue,1391.27,689.57,99.83,99.59,58.75,1380,677,23,24,434
350,blue,545.54,688.39,-0.23,96.98,88.22,541,680,9,16,109
350,blue,226.06,885.30,-0.89,2.72,4.59,222,874,10,22,178
351,red,469.88,456.34,-236.25,936.51,202.23,465,450,11,14,98
351,red,215.20,687.58,-38.93,96.25,99.90,207,667,18,42,615
351,red,410.83,810.55,4.54,28.15,34.17,396,796,27,29,521
351,red,374.67,806.75,1.07,29.59,37.23,371,799,10,14,76
351,blue,548.44,685.27,-0.46,99.49,89.62,541,673,15,23,237
351,blue,1391.60,689.34,99.91,99.77,58.84,1380,677,24,24,432
351,blue,226.06,885.30,-0.89,2.72,4.59,222,874,10,22,178
352,red,491.89,459.24,-212.85,892.09,200.08,487,453,11,14,89
352,red,215.28,687.64,-38.90,96.20,99.87,207,667,18,42,623
352,red,412.43,811.05,4.73,27.95,33.88,398,797,26,28,520
352,blue,552.64,684.50,-0.11,100.14,89.85,542,673,20,23,400
352,blue,1391.82,689.24,99.95,99.86,58.89,1381,677,23,24,434
352,blue,226.23,885.67,-0.83,2.62,4.41,222,875,11,21,179
353,red,513.63,463.13,-188.02,837.44,197.47,509,457,10,14,78
353,red,215.24,687.59,-38.92,96.24,99.89,207,667,18,42,620
353,red,413.86,810.91,4.83,28.01,33.90,400,797,26,29,525
353,blue,553.08,684.87,0.01,99.83,89.65,542,673,23,23,435
353,blue,1391.66,689.49,99.89,99.65,58.77,1380,677,24,24,435
353,blue,226.11,885.58,-0.85,2.65,4.46,222,875,10,21,175
354,red,533.60,467.45,-165.24,782.91,194.71,529,461,11,14,82
354,red,215.14,687.43,-38.98,96.36,99.98,207,667,18,42,614
354,red,416.23,810.00,4.92,28.38,34.25,402,796,27,29,509
354,blue,552.98,684.88,-0.00,99.83,89.65,541,673,24,23,439
354,blue,1391.62,689.41,99.90,99.72,58.81,1380,677,24,24,437
354,blue,226.11,885.58,-0.85,2.65,4.46,222,875,10,21,175
355,red,551.49,471.19,-147.23,740.50,192.31,546,464,12,15,106
355,red,215.23,687.50,-38.95,96.31,99.94,207,667,18,42,617
355,red,420.37,808.64,5.11,28.93,34.76,409,795,23,30,475
355,blue,458.73,651.70,-19.50,129.68,108.80,452,646,15,13,101
355,blue,553.05,684.88,0.01,99.82,89.65,542,673,23,23,435
355,blue,1391.50,689.39,99.89,99.74,58.83,1380,677,23,24,433
355,blue,226.12,885.52,-0.86,2.66,4.49,222,875,10,21,176
356,red,568.66,474.54,-131.98,705.73,190.11,563,467,13,16,128
356,red,215.30,687.49,-38.94,96.32,99.94,207,667,18,42,625
356,red,425.87,807.03,5.37,29.59,35.35,416,795,20,27,390
356,blue,469.93,652.54,-17.77,128.88,108.02,463,647,16,12,112
356,blue,553.07,684.88,0.01,99.82,89.65,542,673,23,23,435
356,blue,1391.77,689.43,99.91,99.70,58.79,1381,677,23,24,429
356,blue,226.16,885.46,-0.86,2.68,4.52,222,875,10,21,178
357,red,584.26,476.69,-120.97,685.07,188.55,579,468,13,17,140
357,red,215.22,687.63,-38.91,96.21,99.88,207,667,18,42,613
357,red,434.28,803.81,5.70,30.92,36.61,425,792,19,25,300
357,blue,485.56,651.31,-16.04,130.23,108.08,480,647,12,9,68
357,blue,553.68,685.72,0.24,99.15,89.22,543,675,21,21,369
357,blue,1391.78,689.38,99.92,99.75,58.82,1380,677,24,24,427
357,blue,226.12,885.52,-0.86,2.66,4.49,222,875,10,21,176
358,red,598.54,477.75,-113.09,675.48,187.55,593,469,14,19,161
358,red,215.24,687.36,-38.99,96.42,100.01,207,667,18,41,614
358,red,447.58,801.38,6.54,31.95,37.32,441,791,14,23,205
358,blue,1391.83,689.66,99.88,99.52,58.68,1380,677,24,24,435
358,blue,226.10,885.42,-0.87,2.69,4.54,222,874,10,22,177
359,red,611.19,478.38,-106.86,670.13,186.81,606,469,14,20,174
359,red,215.13,687.35,-39.01,96.43,100.02,207,667,18,42,611
359,red,465.48,796.08,7.45,34.21,39.25,461,787,12,21,143
359,blue,1391.64,689.45,99.89,99.69,58.79,1380,677,23,24,426
359,blue,226.11,885.38,-0.87,2.70,4.55,222,874,10,22,178
360,red,623.92,478.39,-101.78,670.58,186.37,619,469,13,19,153
360,red,215.17,687.43,-38.98,96.37,99.98,207,667,18,42,615
360,blue,1391.73,689.58,99.88,99.58,58.72,1381,677,22,24,420
360,blue,226.06,885.30,-0.89,2.72,4.59,222,874,10,22,178
361,red,635.01,477.61,-98.78,678.53,186.37,630,468,13,20,173
361,red,670.59,661.66,10.46,120.88,96.78,664,656,14,10,93
361,red,215.06,687.12,-39.09,96.61,100.13,207,667,18,41,604
361,blue,552.15,678.27,-1.36,105.31,92.85,544,673,18,14,165
361,blue,1391.62,689.25,99.92,99.85,58.89,1380,677,23,23,414
361,blue,226.07,885.44,-0.87,2.68,4.53,222,875,10,21,176
362,red,645.15,477.62,-94.67,678.82,186.02,640,468,13,20,176
362,red,215.01,687.35,-39.02,96.43,100.02,207,667,18,42,603
362,red,538.04,777.37,11.70,42.74,45.76,533,772,11,13,79
362,blue,570.99,571.50,-30.87,250.10,143.48,568,558,7,28,112
362,blue,552.54,684.60,-0.10,100.05,89.80,541,673,24,24,416
362,blue,1391.60,689.55,99.87,99.60,58.74,1380,677,23,24,423
362,blue,226.02,885.55,-0.86,2.65,4.48,222,875,10,21,173
363,red,652.99,476.15,-94.08,693.52,186.45,647,467,14,20,175
363,red,215.00,687.38,-39.01,96.41,100.01,207,667,18,42,600
363,blue,553.23,685.13,0.08,99.62,89.52,542,673,23,24,444
363,blue,1391.71,689.59,99.88,99.57,58.72,1380,677,23,24,427
363,blue,226.05,885.61,-0.85,2.64,4.45,222,875,10,21,172
364,red,659.72,474.56,-94.16,709.99,186.99,655,465,13,20,172
364,red,214.92,687.22,-39.07,96.53,100.09,207,667,18,41,592
364,red,591.54,779.46,16.73,41.90,42.92,581,769,21,21,195
364,blue,553.01,685.17,0.06,99.59,89.51,541,673,24,24,451
364,blue,1391.71,689.44,99.90,99.70,58.80,1380,677,23,24,428
364,blue,226.03,885.54,-0.86,2.66,4.48,222,875,10,21,172
365,red,665.54,472.23,-96.00,735.07,187.91,660,463,14,20,177
365,red,214.95,687.17,-39.08,96.57,100.11,207,667,18,41,596
365,red,617.80,783.22,19.43,40.24,40.22,594,773,56,22,664
365,blue,553.25,684.94,0.04,99.78,89.62,542,673,23,23,436
365,blue,1392.13,689.06,100.01,100.01,58.96,1380,677,24,23,421
365,blue,226.05,885.48,-0.87,2.67,4.51,222,875,10,21,173
366,red,670.83,470.94,-96.16,749.65,188.35,665,462,14,19,166
366,red,214.85,687.08,-39.12,96.64,100.15,207,667,17,41,589
366,red,651.39,789.31,22.91,37.59,36.15,632,776,40,31,744
366,blue,553.21,685.12,0.07,99.63,89.53,542,673,23,24,442
366,blue,1391.87,689.33,99.94,99.78,58.84,1381,677,22,24,425
366,blue,226.02,885.58,-0.86,2.64,4.46,222,875,10,21,171
367,red,674.99,469.55,-97.03,765.92,188.87,670,460,13,20,159
367,red,775.00,660.96,23.88,122.07,93.55,767,653,17,14,104
367,red,693.29,668.53,14.41,114.55,92.71,690,661,8,17,114
367,red,214.91,687.18,-39.08,96.56,100.10,207,667,18,41,593
367,red,686.59,798.55,26.64,33.68,30.51,670,784,34,34,706
367,blue,553.21,685.12,0.07,99.63,89.53,542,673,23,24,442
367,blue,1392.15,689.33,99.97,99.79,58.83,1381,677,23,24,424
367,blue,226.02,885.58,-0.86,2.64,4.46,222,875,10,21,171
368,red,679.59,469.36,-95.34,768.33,188.80,674,460,13,20,165
368,red,786.24,662.84,25.54,120.32,92.26,776,649,22,26,283
368,red,697.43,671.96,15.42,111.46,90.92,692,664,10,15,101
368,red,214.98,687.32,-39.03,96.45,100.03,207,667,18,42,601
368,red,725.47,809.55,30.62,29.24,23.89,712,795,30,35,686
368,blue,553.28,685.16,0.09,99.60,89.51,542,673,23,24,443
368,blue,1392.18,689.17,100.00,99.92,58.91,1381,677,23,23,424
368,blue,226.06,885.53,-0.86,2.66,4.48,222,875,10,21,173
369,red,683.29,469.96,-92.56,761.61,188.39,678,461,12,19,158
369,red,804.33,650.78,26.63,132.49,97.43,800,645,11,12,102
369,red,214.94,687.17,-39.08,96.57,100.11,207,667,18,41,595
369,red,764.05,819.19,34.31,25.54,17.95,753,803,27,37,738
369,blue,553.09,685.17,0.07,99.59,89.51,541,673,24,24,449
369,blue,1392.16,689.67,99.92,99.51,58.67,1381,677,23,24,433
369,blue,226.04,885.58,-0.86,2.65,4.46,222,875,10,21,172
370,red,687.36,470.86,-89.10,751.50,187.82,683,462,11,17,145
370,red,814.19,652.87,28.18,130.38,96.10,808,645,13,21,134
370,red,215.05,687.35,-39.01,96.43,100.02,207,667,18,42,607
370,red,801.09,824.67,37.55,23.55,14.05,790,808,30,37,658
370,blue,553.20,685.13,0.07,99.62,89.53,542,673,23,24,442
370,blue,1392.17,689.35,99.97,99.77,58.82,1381,677,23,24,428
370,blue,226.11,885.58,-0.85,2.65,4.46,222,875,10,21,175
371,red,691.37,472.83,-83.86,729.84,186.74,687,464,11,18,153
371,red,820.52,660.88,29.78,122.38,92.03,813,651,17,23,161
371,red,214.97,687.12,-39.10,96.61,100.13,207,667,18,41,595
371,red,836.13,823.66,40.35,24.00,13.34,822,805,37,38,783
371,blue,553.15,685.05,0.05,99.68,89.56,542,673,23,24,440
371,blue,1392.17,689.31,99.98,99.80,58.84,1381,677,23,24,428
371,blue,226.09,885.56,-0.86,2.65,4.47,222,875,10,21,174
372,red,696.89,476.17,-76.06,695.40,184.94,692,467,11,18,149
372,red,214.95,687.31,-39.04,96.46,100.04,207,667,17,41,585
372,red,831.06,679.00,32.63,105.93,82.97,827,674,8,11,62
372,red,864.65,822.00,42.62,24.69,13.16,849,804,39,37,829
372,blue,553.18,685.07,0.06,99.67,89.55,542,673,23,24,445
372,blue,1392.12,689.38,99.96,99.75,58.81,1381,677,23,24,430
372,blue,226.01,885.65,-0.85,2.63,4.43,222,875,10,21,170
373,red,703.64,480.07,-67.60,658.61,182.84,699,470,11,19,159
373,red,214.91,687.06,-39.12,96.66,100.16,207,667,17,41,591
373,red,884.13,820.84,44.17,25.17,13.05,869,801,37,39,879
373,blue,553.21,685.10,0.07,99.65,89.54,542,673,23,24,445
373,blue,1392.10,689.36,99.96,99.76,58.82,1381,677,23,24,429
373,blue,226.02,885.58,-0.86,2.64,4.46,222,875,10,21,171
374,red,711.79,484.45,-58.73,620.93,180.46,707,475,11,19,166
374,red,214.94,687.05,-39.12,96.66,100.16,207,667,17,41,593
374,red,895.68,820.94,45.12,25.15,12.61,880,800,36,40,878
374,blue,553.18,685.08,0.06,99.66,89.55,542,673,23,24,442
374,blue,1392.12,689.11,100.00,99.97,58.94,1381,677,23,23,426
374,blue,226.01,885.51,-0.87,2.66,4.50,222,875,10,21,171
375,red,721.56,489.25,-49.63,583.59,177.82,717,480,11,18,176
