frame,color,cx,cy,x,y,w,h,area
245,blue,553.22,684.50,542,672,23,25,472
245,blue,1392.05,688.76,1381,677,22,23,426
245,blue,228.21,888.29,224,878,9,18,112
246,red,767.73,255.13,741,231,53,49,1628
246,red,852.55,415.87,817,357,73,120,2394
246,red,850.64,613.37,817,562,65,105,3056
246,red,755.46,614.05,737,565,40,103,3154
246,red,1568.31,610.52,1564,602,8,17,98
246,red,1516.46,709.51,1508,703,24,17,185
246,red,1580.13,786.89,1574,784,14,8,71
246,blue,553.20,684.53,542,672,23,25,473
246,blue,1392.10,688.84,1381,677,22,23,426
246,blue,228.21,888.29,224,878,9,18,112
247,red,759.34,254.02,732,230,54,49,1696
247,red,837.00,418.89,804,359,69,124,2302
247,red,750.95,613.58,733,565,38,102,3073
247,red,840.71,610.93,804,564,72,100,3043
247,red,1566.89,610.06,1560,601,13,18,148
247,red,1515.06,710.28,1503,703,29,17,231
247,red,1579.16,787.38,1574,784,12,8,86
247,blue,553.17,684.52,542,672,23,25,478
247,blue,1392.08,688.71,1381,677,22,23,425
247,blue,228.21,888.29,224,878,9,18,112
248,red,752.17,253.59,725,228,54,50,1687
248,red,819.61,421.56,792,361,60,127,2266
248,red,748.04,612.57,728,562,41,105,3185
248,red,828.60,609.41,789,566,78,95,2982
248,red,1567.99,609.03,1563,601,12,19,145
248,red,1517.73,709.93,1510,703,22,17,132
248,red,1579.80,787.15,1574,784,13,8,55
248,blue,553.18,684.37,542,672,22,25,467
248,blue,1392.25,689.09,1381,677,22,24,430
248,blue,228.21,888.29,224,878,9,18,112
249,red,745.14,253.33,717,228,55,49,1708
249,red,800.54,423.08,779,362,47,131,2289
249,red,779.39,609.77,726,562,133,106,6314
249,red,1567.16,609.21,1560,602,15,17,166
249,red,1513.33,714.67,1509,706,10,15,81
249,red,1528.56,710.56,1525,706,7,11,63
249,blue,553.09,684.55,542,672,22,25,475
249,blue,1392.08,689.36,1381,677,22,24,431
249,blue,228.21,888.29,224,878,9,18,112
250,red,738.29,253.39,711,229,54,48,1687
250,red,782.84,430.42,768,364,37,134,2521
250,red,772.69,610.24,724,566,123,102,5938
250,red,1568.23,610.71,1562,603,13,16,99
250,red,1555.73,611.95,1552,609,7,8,41
250,red,1569.79,707.90,1562,703,15,13,87
250,blue,553.15,684.51,543,672,21,25,471
250,blue,1392.09,689.29,1381,677,22,24,432
250,blue,228.39,887.91,224,878,9,18,119
251,red,731.92,253.46,704,229,55,48,1734
251,red,762.91,431.85,741,365,40,135,2520
251,red,765.93,611.03,725,566,106,102,5397
251,red,1567.82,607.00,1562,602,13,11,51
251,red,1556.98,611.72,1553,609,9,8,50
251,red,1633.60,708.30,1627,704,15,9,60
251,blue,553.31,684.68,543,672,22,25,472
251,blue,1392.13,689.33,1381,677,23,24,433
251,blue,228.64,888.02,224,878,10,18,127
252,red,725.83,252.57,697,229,56,47,1739
252,red,744.97,426.33,713,365,59,128,2306
252,red,758.76,611.74,710,565,107,103,5001
252,red,1635.09,708.95,1627,704,18,10,77
252,blue,553.34,684.72,543,672,22,25,470
252,blue,1392.17,689.27,1381,677,23,24,433
252,blue,228.52,888.39,224,878,10,18,121
253,red,719.02,251.92,690,229,56,46,1749
253,red,728.95,419.16,687,367,77,119,2098
253,red,749.35,612.05,695,562,105,106,4580
253,red,1571.28,612.92,1566,608,9,10,53
253,red,1638.79,709.32,1628,704,22,14,114
253,red,1640.39,736.84,1636,733,9,8,49
253,blue,553.31,684.70,543,672,22,25,472
253,blue,1392.01,689.12,1381,677,22,24,428
253,blue,228.50,888.42,224,878,10,18,120
254,red,712.59,251.28,683,228,57,47,1765
254,red,715.73,412.29,663,367,93,105,2072
254,red,739.10,610.16,680,560,100,108,4200
254,red,1568.18,608.15,1559,599,16,20,177
254,red,1637.37,710.04,1627,704,23,14,93
254,red,1640.78,737.07,1637,734,8,7,41
254,blue,553.40,684.98,543,672,22,25,462
254,blue,1392.23,689.31,1381,677,23,24,434
254,blue,228.50,888.42,224,878,10,18,120
255,red,705.90,251.05,677,227,55,48,1761
255,red,702.03,407.67,641,366,108,93,2162
255,red,728.96,605.46,666,553,96,114,4325
255,red,1567.25,609.24,1559,597,16,23,284
255,red,1459.33,707.67,1458,701,5,13,45
255,red,1636.07,708.12,1627,704,17,10,105
255,red,1647.97,735.79,1637,734,26,7,94
255,blue,553.32,685.12,543,673,22,24,456
255,blue,1392.03,689.35,1381,677,23,24,434
255,blue,228.64,888.02,224,878,10,18,127
256,red,698.80,250.69,670,226,55,48,1772
256,red,690.40,403.08,624,366,118,82,2281
256,red,721.44,607.47,655,552,103,115,5399
256,red,1567.20,609.02,1559,598,16,21,266
256,red,1634.66,708.85,1627,705,17,9,59
256,red,1513.07,716.73,1508,714,10,6,45
256,red,1654.50,735.00,1647,734,16,3,48
256,blue,553.24,685.09,543,673,22,24,456
256,blue,1391.82,689.34,1381,677,22,24,428
256,blue,228.52,888.39,224,878,10,18,121
256,blue,1668.53,898.12,1667,893,4,11,43
257,red,691.60,250.19,663,226,55,48,1771
257,red,678.37,400.49,610,364,124,76,2277
257,red,712.44,612.16,646,550,110,117,6170
257,red,1564.30,612.29,1557,603,17,17,220
257,red,1633.60,708.72,1627,706,14,7,43
257,red,1512.58,716.83,1508,714,9,6,40
257,red,1655.00,735.00,1648,734,15,3,45
257,blue,553.32,685.09,543,673,22,24,454
257,blue,1391.82,689.35,1381,677,22,24,428
257,blue,228.64,888.02,224,878,10,18,127
257,blue,1668.53,898.12,1667,893,4,11,43
258,red,684.10,250.18,655,227,55,47,1772
258,red,668.86,398.40,601,364,126,71,2291
258,red,670.73,611.91,639,551,55,117,2938
258,red,733.99,615.40,713,567,41,100,3088
258,red,1564.08,612.38,1556,603,18,17,222
258,red,1632.56,708.11,1626,704,15,9,54
258,red,1526.50,707.00,1520,706,14,3,42
258,red,1654.50,735.00,1647,734,16,3,48
258,blue,553.29,685.08,543,673,21,24,451
258,blue,1391.72,689.43,1380,677,23,24,438
258,blue,228.64,888.02,224,878,10,18,127
258,blue,1668.53,898.12,1667,893,4,11,43
259,red,676.57,250.34,648,226,54,48,1753
259,red,664.86,395.87,600,364,120,67,2152
259,red,656.25,614.70,635,553,41,121,3054
259,red,731.67,615.34,710,567,42,100,3111
259,red,1565.86,609.52,1557,598,18,22,291
259,red,1526.50,707.00,1520,706,14,3,42
259,red,1654.50,735.00,1647,734,16,3,48
259,blue,553.40,685.06,543,673,22,24,454
259,blue,1391.72,689.41,1380,677,23,24,436
259,blue,228.50,888.42,224,878,10,18,120
259,blue,1668.53,898.12,1667,893,4,11,43
260,red,668.54,251.11,639,228,54,47,1770
260,red,659.24,395.88,590,365,123,66,2100
260,red,643.50,617.16,620,557,45,119,3102
260,red,728.32,615.09,705,567,44,100,3122
260,red,1563.50,609.10,1556,598,19,22,195
260,red,1515.15,718.49,1507,717,19,5,47
260,blue,553.08,685.20,542,673,22,25,463
260,blue,1391.68,689.52,1380,677,23,24,433
260,blue,228.64,888.02,224,878,10,18,127
260,blue,1668.53,898.12,1667,893,4,11,43
261,red,660.85,252.01,631,229,54,47,1798
261,red,655.48,397.01,593,365,114,70,2100
261,red,632.83,621.47,608,564,48,113,2933
261,red,724.79,615.27,699,567,50,100,3196
261,red,1562.89,611.03,1556,603,15,17,158
261,red,1515.66,718.45,1507,717,18,4,64
261,blue,553.32,685.12,543,673,21,24,455
261,blue,1391.90,689.31,1381,677,22,24,436
261,blue,228.64,888.02,224,878,10,18,127
261,blue,1668.65,898.35,1667,893,4,11,40
262,red,653.13,253.08,625,230,52,47,1791
262,red,650.63,401.03,583,366,118,76,2211
262,red,624.88,623.67,601,565,48,115,3147
262,red,720.31,615.46,691,568,57,99,3199
262,red,1562.76,610.36,1556,603,15,16,149
262,red,1516.74,718.44,1505,716,25,6,70
262,blue,553.08,685.27,542,673,22,25,462
262,blue,1391.88,689.35,1380,677,24,24,440
262,blue,228.64,888.02,224,878,10,18,127
262,blue,1668.65,898.35,1667,893,4,11,40
263,red,645.12,253.39,617,231,52,46,1782
263,red,648.14,406.06,585,367,113,86,2360
263,red,622.21,625.06,604,569,39,114,3212
263,red,714.70,615.55,682,570,63,96,3152
263,red,1562.71,610.40,1556,603,15,16,150
263,red,1539.47,710.98,1535,703,10,14,55
263,red,1516.76,718.42,1505,716,25,6,71
263,blue,553.04,685.16,542,673,22,24,462
263,blue,1391.82,689.20,1381,677,22,24,436
263,blue,228.64,888.02,224,878,10,18,127
263,blue,1668.53,898.12,1667,893,4,11,43
264,red,636.69,252.78,607,230,53,47,1772
264,red,648.90,409.25,590,366,104,97,2375
264,red,618.77,625.76,603,566,36,117,3311
264,red,707.85,614.97,670,573,72,91,3081
264,red,1562.88,610.19,1556,602,15,17,154
264,red,1517.78,718.56,1508,717,21,5,59
264,blue,553.00,685.12,542,673,22,24,460
264,blue,1391.83,689.23,1381,677,23,24,440
264,blue,228.64,888.02,224,878,10,18,127
264,blue,1668.53,898.12,1667,893,4,11,43
265,red,628.18,250.89,599,228,53,48,1831
265,red,650.41,412.79,601,364,90,108,2466
265,red,615.19,625.43,598,567,37,116,3209
265,red,697.77,612.27,654,573,82,87,3076
265,red,1564.40,610.63,1556,601,16,18,219
265,red,1514.21,718.05,1505,716,20,5,57
265,blue,553.00,685.12,542,673,22,24,462
265,blue,1391.79,689.21,1381,677,22,24,438
265,blue,228.70,887.79,224,877,10,19,131
265,blue,1668.50,898.00,1667,893,4,11,44
266,red,620.79,249.22,592,226,52,49,1857
266,red,654.73,414.05,617,361,70,117,2377
266,red,613.48,626.18,595,570,37,112,3119
266,red,685.33,608.36,639,570,88,86,3133
266,red,1565.11,610.96,1557,601,15,18,207
266,red,1515.75,718.25,1508,717,17,4,48
266,blue,552.80,684.75,541,672,23,25,479
266,blue,1391.86,689.11,1381,677,22,24,435
266,blue,228.70,887.79,224,877,10,19,131
266,blue,1668.53,898.12,1667,893,4,11,43
267,red,613.22,247.93,584,224,52,50,1841
267,red,658.60,419.93,631,359,53,130,2517
267,red,643.03,615.40,594,565,123,117,6318
267,red,1564.64,611.49,1556,601,16,19,218
267,blue,552.72,685.01,541,672,23,25,468
267,blue,1391.67,689.24,1381,677,22,24,434
267,blue,228.62,887.80,224,877,10,19,128
267,blue,1668.47,897.62,1667,892,4,12,47
268,red,606.39,246.75,578,221,51,54,1822
268,red,665.29,425.29,646,357,37,140,2749
268,red,636.88,613.49,592,561,114,120,6198
268,red,1565.93,610.71,1556,598,19,22,270
268,red,1632.49,708.09,1626,705,15,8,47
268,red,1515.27,718.45,1507,717,19,5,49
268,blue,553.02,684.63,542,672,23,25,478
268,blue,1391.74,689.23,1381,677,22,24,434
268,blue,228.52,888.39,224,878,10,18,121
268,blue,1668.34,898.26,1666,893,5,11,47
269,red,599.92,245.52,572,220,50,54,1822
269,red,603.25,332.00,599,329,10,7,48
269,red,673.28,424.86,660,355,30,142,2701
269,red,630.90,613.62,590,559,102,122,5979
269,red,1565.25,611.26,1556,600,19,20,247
269,red,1517.39,718.61,1509,717,17,5,56
269,red,1657.61,730.92,1655,723,8,14,49
269,blue,613.40,490.84,606,481,20,24,188
269,blue,552.98,684.57,542,672,23,25,477
269,blue,1391.66,689.20,1380,677,23,24,437
269,blue,228.43,888.45,224,878,10,18,118
269,blue,1668.50,898.00,1667,893,4,11,44
270,red,594.38,244.53,568,218,48,55,1822
270,red,600.64,332.02,596,329,11,7,55
270,red,681.50,420.72,661,353,44,138,2561
270,red,625.57,613.98,588,557,92,124,5868
270,red,1565.07,610.65,1555,597,20,23,259
270,red,1630.95,707.60,1626,705,10,7,40
270,blue,611.73,491.11,602,480,27,32,439
270,blue,552.86,684.46,542,672,23,25,468
270,blue,1391.54,689.28,1380,677,23,24,439
270,blue,228.43,888.45,224,878,10,18,118
270,blue,1668.34,898.26,1666,893,5,11,47
271,red,588.97,243.56,563,217,47,56,1784
271,red,597.66,331.72,593,329,11,7,58
271,red,688.48,417.91,656,351,61,136,2533
271,red,550.44,473.29,545,461,13,27,227
271,red,620.97,614.51,588,555,78,126,5845
271,red,1564.22,610.60,1556,600,17,20,219
271,blue,610.05,491.21,597,476,31,38,691
271,blue,595.09,528.89,593,522,5,15,47
271,blue,552.82,684.49,541,672,24,25,469
271,blue,1391.51,689.32,1380,677,23,24,437
271,blue,228.07,889.23,224,881,9,15,100
271,blue,1668.50,898.00,1667,893,4,11,44
272,red,584.28,242.41,559,216,46,56,1729
272,red,594.50,330.85,589,328,12,7,62
272,red,693.89,413.97,654,349,72,133,2433
272,red,548.23,415.50,541,402,16,27,256
272,red,530.81,471.90,524,458,14,28,281
272,red,616.30,615.06,586,553,67,128,5648
272,red,1563.04,610.34,1556,603,16,16,169
272,blue,607.43,492.43,590,475,37,55,825
272,blue,595.08,543.60,590,540,11,9,52
272,blue,552.67,684.32,541,672,24,25,473
272,blue,1391.55,689.26,1380,677,23,24,440
272,blue,228.38,887.81,224,877,9,19,117
272,blue,1668.29,898.29,1666,893,5,11,48
273,red,579.75,241.18,555,213,46,59,1734
273,red,592.40,330.17,587,327,12,7,65
273,red,699.46,412.53,669,347,64,131,2300
273,red,535.02,409.81,525,393,20,35,385
273,red,511.50,470.86,505,457,14,28,286
273,red,611.60,615.06,585,552,55,128,5329
273,red,1562.14,612.41,1556,603,15,16,145
273,red,1629.82,706.91,1625,704,11,7,45
273,blue,602.75,494.40,583,474,42,73,862
273,blue,552.69,684.33,541,672,24,25,474
273,blue,1391.59,689.24,1380,677,23,24,437
273,blue,228.07,889.23,224,881,9,15,100
273,blue,1668.29,898.29,1666,893,5,11,48
274,red,575.98,240.50,551,212,46,60,1718
274,red,590.85,329.93,585,327,13,7,68
274,red,702.73,410.72,670,346,68,129,2212
274,red,524.70,402.53,510,376,31,52,524
274,red,500.87,435.64,498,431,7,11,47
274,red,492.87,470.66,486,457,14,27,264
274,red,606.79,611.50,583,552,49,127,4499
274,red,1563.19,612.73,1555,603,19,16,177
274,blue,599.00,495.42,581,474,39,71,847
274,blue,552.63,684.46,541,672,24,25,481
274,blue,1391.43,689.28,1380,677,23,24,438
274,blue,228.02,889.35,224,881,9,15,98
274,blue,1668.23,897.94,1666,892,5,12,52
275,red,572.51,240.12,549,207,45,65,1690
275,red,588.99,330.29,583,327,13,8,80
275,red,705.04,412.15,670,346,70,128,2317
275,red,511.13,401.36,495,374,32,53,628
275,red,485.20,435.39,480,427,11,18,97
275,red,474.74,471.79,468,461,13,23,229
275,red,604.96,612.90,581,553,45,126,3892
275,red,1564.65,611.82,1556,603,19,16,222
275,red,1500.83,704.98,1490,702,19,11,92
275,red,1628.02,705.80,1623,703,12,7,41
275,blue,598.20,493.45,580,474,40,59,851
275,blue,552.84,684.86,542,672,23,25,475
275,blue,1391.67,689.23,1381,677,22,24,429
275,blue,228.25,888.30,224,878,9,18,113
275,blue,1668.65,898.35,1667,893,4,11,40
276,red,569.45,240.83,546,207,44,66,1716
276,red,587.59,330.76,581,327,14,8,80
276,red,705.17,411.98,670,347,71,125,2257
276,red,499.04,400.53,480,374,38,52,704
276,red,470.76,435.05,464,426,14,20,144
276,red,458.39,470.81,452,460,13,23,239
276,red,600.33,619.72,578,555,48,125,4309
276,red,1564.95,611.64,1556,600,19,20,231
276,blue,594.61,493.94,578,476,37,54,714
276,blue,580.91,546.85,575,541,11,15,82
276,blue,552.89,684.67,541,672,24,25,489
276,blue,1391.65,689.23,1381,677,22,24,430
276,blue,228.43,888.45,224,878,10,18,118
276,blue,1668.61,898.29,1667,893,4,11,41
277,red,564.82,240.09,541,203,46,71,1858
277,red,586.17,332.38,579,329,15,8,90
277,red,703.12,411.03,668,348,72,126,2144
277,red,482.13,406.14,450,373,58,73,997
277,red,443.10,470.73,437,460,13,23,245
277,red,597.12,624.35,573,559,53,124,4663
277,red,1564.32,612.51,1556,604,19,16,232
277,red,1632.14,734.27,1621,733,23,4,66
277,blue,593.70,488.38,578,478,34,24,362
277,blue,552.48,684.91,541,673,24,24,466
277,blue,1391.73,689.29,1381,677,22,24,430
277,blue,228.29,888.34,224,878,9,18,114
277,blue,1668.65,898.35,1667,893,4,11,40
278,red,562.77,241.27,539,203,46,74,1897
278,red,584.98,333.96,579,330,14,9,93
278,red,701.16,413.58,665,351,72,124,2078
278,red,461.88,422.08,423,374,78,110,1367
278,red,593.63,627.14,566,563,59,122,4934
278,red,1564.44,612.35,1556,604,19,16,231
278,red,1654.50,735.00,1647,734,16,3,48
278,blue,591.80,486.74,579,482,25,10,144
278,blue,549.48,684.53,541,673,17,25,319
278,blue,1391.76,689.34,1381,677,22,24,428
278,blue,228.29,888.34,224,878,9,18,114
278,blue,1668.61,898.29,1667,893,4,11,41
279,red,560.00,241.91,536,203,47,75,2005
279,red,582.71,335.65,576,332,15,9,96
279,red,697.34,416.71,662,354,71,124,2079
279,red,451.93,422.63,411,374,80,110,1473
279,red,589.92,628.96,560,567,65,122,5054
279,red,1562.96,612.14,1554,604,17,16,194
279,red,1538.39,706.82,1530,701,16,14,84
279,red,1648.01,735.13,1636,733,26,6,83
279,blue,587.69,489.45,576,485,25,10,154
279,blue,546.15,683.64,541,673,10,21,151
279,blue,1391.68,689.39,1380,677,23,24,436
279,blue,228.41,888.49,224,878,10,18,117
279,blue,1668.61,898.29,1667,893,4,11,41
280,red,558.09,242.39,533,202,49,77,2040
280,red,580.48,337.24,576,333,10,9,75
280,red,692.57,419.23,659,358,69,124,1974
280,red,445.69,421.40,401,374,89,110,1653
280,red,586.19,631.16,556,570,67,122,5173
280,red,1563.14,611.42,1553,604,21,16,221
280,red,1474.12,704.12,1468,701,14,7,40
280,red,1531.98,704.56,1518,700,27,13,162
280,red,1639.85,734.61,1628,733,23,4,67
280,blue,574.09,492.75,569,490,10,6,44
280,blue,545.70,684.50,542,674,8,20,115
280,blue,1391.56,689.28,1380,677,23,24,444
280,blue,228.64,888.02,224,878,10,18,127
281,red,557.19,241.94,532,200,49,79,2094
281,red,577.72,338.01,573,334,11,9,81
281,red,686.72,422.16,653,361,69,125,1980
281,red,441.05,421.50,395,373,92,109,1707
281,red,583.52,632.97,554,571,68,123,5093
281,red,1563.61,611.79,1553,604,22,16,253
281,red,1532.59,704.50,1518,700,28,13,167
281,red,1554.44,714.48,1550,710,10,9,52
281,red,1650.36,734.92,1639,733,24,4,75
281,blue,570.00,494.70,565,492,10,6,43
281,blue,1391.70,689.40,1380,677,23,24,443
281,blue,544.72,686.57,542,681,6,11,58
281,blue,228.49,888.42,224,878,10,18,120
281,blue,1668.57,898.21,1667,893,4,11,42
282,red,555.17,239.89,527,198,54,80,2270
282,red,574.45,337.86,569,334,12,9,86
282,red,679.82,424.82,650,364,63,122,1923
282,red,459.63,397.69,436,371,50,56,1011
282,red,410.33,452.65,392,419,39,60,701
282,red,580.21,634.45,552,571,67,125,4958
282,red,1563.97,611.46,1553,604,22,16,239
282,red,1530.92,704.54,1520,700,26,8,120
282,red,1554.57,714.10,1549,710,11,9,63
282,blue,1391.64,689.45,1380,677,23,24,446
282,blue,228.38,888.27,224,878,9,18,117
282,blue,1668.50,898.00,1667,893,4,11,44
283,red,554.82,236.95,530,194,50,81,2214
283,red,570.51,335.98,565,332,12,9,88
283,red,671.34,425.60,644,364,60,124,1923
283,red,460.74,395.00,437,367,48,59,1038
283,red,413.47,450.36,393,418,49,59,770
283,red,576.15,634.98,550,570,64,126,4633
283,red,1563.44,611.80,1553,604,22,16,242
283,red,1459.28,707.96,1457,701,6,13,50
283,red,1475.16,704.02,1471,701,11,7,44
283,red,1528.53,704.89,1517,701,28,7,121
283,red,1576.87,706.79,1572,702,13,14,61
283,red,1554.44,714.48,1550,710,10,9,52
283,red,1635.93,736.20,1629,734,13,6,45
283,blue,1391.70,689.73,1380,678,23,23,436
283,blue,228.47,888.45,224,878,10,18,119
283,blue,1668.50,898.00,1667,893,4,11,44
284,red,553.35,234.26,529,191,51,81,2267
284,red,568.01,333.60,562,329,14,10,109
284,red,460.60,394.28,439,364,45,68,1023
284,red,663.40,427.47,639,364,54,127,1908
284,red,415.76,450.95,398,417,39,61,700
284,red,569.98,633.83,533,570,75,126,4586
284,red,1565.10,611.63,1554,605,21,15,267
284,red,1469.82,705.01,1459,701,23,13,113
284,red,1525.78,702.36,1520,700,13,5,55
284,blue,1391.90,689.80,1380,678,23,23,439
284,blue,228.41,888.49,224,878,10,18,117
284,blue,1668.61,898.29,1667,893,4,11,41
285,red,551.82,231.93,527,188,52,82,2303
285,red,564.45,331.51,558,327,14,10,110
285,red,461.29,391.43,441,362,41,59,972
285,red,654.13,428.29,631,365,51,131,2010
285,red,426.51,427.20,419,417,16,22,190
285,red,416.31,459.50,404,441,33,39,468
285,red,563.49,629.56,521,571,78,126,4904
285,red,516.43,586.74,514,581,6,12,69
285,red,1563.89,611.01,1553,604,22,16,262
285,red,1523.68,703.46,1517,700,15,8,93
285,red,1622.72,703.25,1619,700,8,8,40
285,red,1576.83,707.12,1572,702,13,14,64
285,blue,1391.62,689.70,1380,678,23,23,438
285,blue,228.45,887.92,224,878,9,18,121
285,blue,1668.50,898.00,1667,893,4,11,44
286,red,550.25,230.32,526,186,52,82,2333
286,red,561.90,329.42,556,325,14,10,102
286,red,461.44,389.69,441,360,39,61,934
286,red,646.09,431.53,623,365,47,136,2052
286,red,429.95,430.33,421,418,19,31,301
286,red,418.78,465.14,410,451,20,33,366
286,red,558.20,626.11,503,572,87,125,5158
286,red,1564.73,611.07,1554,603,21,17,260
286,red,1529.74,703.83,1518,699,27,10,168
286,red,1575.75,706.63,1570,703,14,13,52
286,red,1555.16,713.95,1553,710,7,9,43
286,red,1639.00,735.00,1629,734,21,3,63
286,blue,1391.67,689.42,1380,677,23,24,441
286,blue,228.61,888.04,224,878,10,18,126
286,blue,1668.50,898.00,1667,893,4,11,44
287,red,547.93,229.03,524,184,52,83,2403
287,red,558.88,328.94,553,324,13,10,106
287,red,460.78,389.93,443,360,37,60,892
287,red,638.36,435.15,617,365,41,142,2139
287,red,431.61,432.18,422,420,20,30,361
287,red,423.38,468.23,415,454,19,33,372
287,red,553.16,624.79,493,574,94,123,5404
287,red,1564.33,611.15,1553,603,21,17,272
287,red,1529.57,704.30,1517,699,28,12,162
287,red,1625.79,704.62,1619,700,16,10,73
287,red,1646.04,735.31,1636,734,22,5,70
287,blue,1391.34,689.37,1380,677,23,24,442
287,blue,228.31,888.30,224,878,9,18,115
287,blue,1668.17,897.19,1666,890,5,14,59
288,red,545.71,227.32,518,182,56,84,2482
288,red,556.27,327.94,551,323,13,11,103
288,red,444.83,420.77,418,360,59,128,1665
288,red,629.86,435.70,607,365,40,144,2283
288,red,548.62,625.59,483,576,101,121,5784
288,red,1565.20,610.60,1554,602,21,18,287
288,red,1531.31,704.07,1518,699,28,13,199
288,red,1472.60,703.40,1463,701,19,6,77
288,red,1640.00,734.62,1629,733,22,4,63
288,blue,1391.72,689.31,1380,677,23,24,440
288,blue,228.31,888.30,224,878,9,18,115
288,blue,1668.50,898.00,1667,893,4,11,44
289,red,543.39,226.18,515,180,57,84,2487
289,red,554.39,327.42,549,323,13,10,97
289,red,449.40,406.65,424,360,51,95,1281
289,red,620.86,435.89,602,364,33,147,2548
289,red,426.73,475.51,418,458,19,35,399
289,red,543.25,626.90,474,576,109,121,6305
289,red,1561.80,611.65,1553,604,21,15,193
289,red,1474.95,704.55,1470,701,12,7,58
289,red,1525.20,702.43,1519,700,13,5,46
289,red,1642.19,735.27,1628,733,30,8,98
289,blue,1391.28,689.36,1380,677,23,24,441
289,blue,228.41,888.25,224,878,9,18,118
